鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
內湖區,建物,臺北市內湖區行善路111巷1~30號,0.0,商,,,1050430,土地0建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971217,198.18,3,2,2,有,有,有,68112,344,坡道平面,30.4,0,,RPROMLPLNHLFFCA18CC
內湖區,建物,臺北市內湖區陽光街91~120號,0.0,住,,,1050430,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770125,109.83,3,2,2,有,無,有,25000,228,,0.0,0,,RPTOMLPLNHLFFCA38CC
中山區,建物,臺北市中山區新生北路二段31~60號,0.0,商,,,1050503,土地0建物1車位0,十五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,66.28,2,2,1,有,有,有,36000,543,,0.0,0,,RPOPMLPLNHLFFCA97CC
中山區,建物,臺北市中山區松江路90巷1~30號,0.0,住,,,1050506,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760107,202.99,3,2,2,有,無,有,50000,246,,0.0,0,,RPUPMLPLNHLFFCA58CC
中山區,建物,臺北市中山區堤頂大道二段361~390號,0.0,住,,,1050511,土地0建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,189.82999999999998,3,2,2,有,有,有,50000,263,坡道平面,30.27,0,,RPVPMLPLNHLFFCA68CC
內湖區,建物,臺北市內湖區洲子街31~60號,0.0,工,,,1050428,土地0建物0車位0,二層,10,辦公商業大樓,工業用,鋼筋混凝土造,0920923,157.52,0,0,0,無,有,有,63375,402,,0.0,0,,RPUSMLPLNHLFFCA88CC
中山區,建物,臺北市中山區中山北路二段121~150號,0.0,商,,,1050501,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970611,152.27,2,2,2,有,有,有,65000,427,,0.0,0,,RPPQMLQLNHLFFCA28CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,1050501,土地0建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,103.91,2,2,1,有,有,有,67000,645,,0.0,0,含管理費,第四台費,ip電視使用費,RPRQMLQLNHLFFCA48CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1050501,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.97,2,2,1,有,有,有,52000,578,,0.0,0,,RPSQMLQLNHLFFCA58CC
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,,,1050501,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981027,78.1,1,2,1,有,有,有,47000,602,,0.0,0,,RPUQMLQLNHLFFCA78CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,1050501,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980622,57.29,1,1,1,有,有,有,35000,611,,0.0,0,含管理費。,RPVQMLQLNHLFFCA88CC
中山區,建物,臺北市中山區中山北路二段59巷1~30號,0.0,商,,,1050501,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880427,98.33,3,2,2,有,有,有,48000,488,,0.0,0,含管理費。,RPWQMLQLNHLFFCA98CC
松山區,建物,臺北市松山區復興北路313巷1~30號,0.0,住,,,1050509,土地0建物1車位0,一層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0740507,27.75,1,1,1,有,有,有,23000,829,,0.0,0,,RPQOMLQLNHLFFDA28CC
北投區,房地(土地+建物),臺北市北投區石牌路一段31~60號,155.0,商,,,1050423,土地1建物1車位0,全,3,透天厝,住家用,加強磚造,0600426,319.11,0,0,0,無,無,無,140000,439,,0.0,0,,RPQNMLQLNHLFFEA28CC
士林區,建物,臺北市士林區忠誠路一段1~30號,0.0,住,,,1050501,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941228,175.17000000000002,3,2,2,有,有,有,85000,485,,0.0,0,含管理費。,RPROMLQLNHLFFEA48CC
大安區,建物,臺北市大安區光復南路240巷1~30號,0.0,商,,,1050511,土地0建物1車位0,二層,12,店面(店鋪),住家用,鋼筋混凝土造,,177.83,2,0,0,有,有,有,75306,423,,0.0,0,,RPRNMLQLNHLFFFA48CC
大安區,建物,臺北市大安區安和路一段61~90號,1108.0,住,,,1050513,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.37,0,0,0,無,有,無,220000,1380,,0.0,0,,RPVNMLQLNHLFFFA88CC
文山區,房地(土地+建物),臺北市文山區景後街91~120號,20.28,商,,,1050505,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040721,206.94,3,2,2,有,有,無,42000,203,,0.0,0,,RPWNMLQLNHLFFAA48CC
中正區,建物,臺北市中正區博愛路212巷1~30號,0.0,住,,,1050501,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930512,165.73,3,2,2,有,有,有,68000,410,,0.0,0,含管理費。,RPXNMLQLNHLFFAA58CC
信義區,建物,臺北市信義區信義路五段1~30號,4017.0,商,,,1050501,土地0建物1車位0,四層,17,辦公商業大樓,商業用,鋼骨混凝土造,0800823,925.66,0,0,0,無,有,無,793800,858,,0.0,0,,RPSNMLRLNHLFFDA58DC
松山區,建物,臺北市松山區饒河街241~270號,53.0,商,,,1050513,土地0建物1車位0,一層,4,店面(店鋪),見使用執照,鋼筋混凝土造,0670317,170.17,0,0,0,無,無,無,238393,1401,,0.0,0,,RPWNMLRLNHLFFDA98DC
松山區,建物,臺北市松山區復興北路181~210號,0.0,商,,,1050415,土地0建物1車位0,五層,16,辦公商業大樓,商業用,鋼筋混凝土造,0731214,86.80999999999999,0,0,0,無,有,有,43000,495,,0.0,0,,RPTOMLRLNHLFFDA78DC
信義區,建物,臺北市信義區基隆路二段31~60號,0.0,商,,,1050427,土地0建物1車位0,三層,10,辦公商業大樓,商業用,鋼筋混凝土造,0840214,106.34,1,1,0,有,有,有,40000,376,,0.0,0,,RPVOMLRLNHLFFDA98DC
信義區,建物,臺北市信義區松德路151~180號,0.0,商,,,1050512,土地0建物1車位0,十五層,15,辦公商業大樓,見使用執照,鋼骨混凝土造,0841212,137.14999999999998,2,1,0,有,有,有,57000,416,,0.0,0,,RPXOMLRLNHLFFDA56DC
信義區,建物,臺北市信義區忠孝東路五段661~690號,0.0,商,,,1050517,土地0建物1車位0,五層,10,辦公商業大樓,商業用,鋼筋混凝土造,0811006,118.46000000000001,2,1,0,有,有,有,51084,431,,0.0,0,,RPOPMLRLNHLFFDA38DC
大同區,建物,臺北市大同區承德路一段31~60號,0.0,商,,,1050427,土地0建物1車位0,九層,12,辦公商業大樓,商業用,鋼筋混凝土造,0781109,165.5,2,1,0,有,有,有,65000,393,,0.0,0,,RPSOMLRLNHLFFBA48DC
大安區,建物,臺北市大安區信義路三段1~30號,0.0,商,,,1050506,土地0建物1車位0,四層,20,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0800426,244.64,4,2,3,有,有,有,77000,315,,0.0,0,,RPRNMLRLNHLFFFA58CC
大安區,建物,臺北市大安區金山南路二段211~240號,0.0,商,,,1050509,土地0建物1車位0,二層,38,辦公商業大樓,見其他登記事項,見其他登記事項,1031224,70.72999999999999,0,0,0,無,無,有,50000,707,,0.0,0,,RPUNMLRLNHLFFFA88CC
大安區,房地(土地+建物),臺北市大安區光復南路631~660號,1968.93,商,,,1050517,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,68.76,1,1,1,有,有,有,35000,509,,0.0,0,,RPWNMLRLNHLFFFA09CC
大安區,建物,臺北市大安區敦化南路一段190巷31~60號,0.0,商,,,1050504,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0720929,80.95,0,0,0,無,有,無,125000,1544,,0.0,0,,RPPOMLRLNHLFFFA48CC
大安區,建物,臺北市大安區信義路二段181~210號,0.0,商,,,1050429,土地0建物1車位0,見其他登記事項,4,店面(店鋪),,加強磚造,0550406,386.6,0,0,0,無,無,無,950000,2457,,0.0,0,,RPSOMLRLNHLFFFA78CC
大安區,房地(土地+建物),臺北市大安區和平東路二段241~270號,18.84,商,,,1050511,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780327,148.92,0,1,1,有,有,無,45000,302,,0.0,0,,RPVOMLRLNHLFFFA09CC
大安區,建物,臺北市大安區敦化南路一段161巷31~60號,0.0,住,,,1050510,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0691011,43.0,0,0,0,無,有,有,115500,2686,,0.0,0,部分空間約43平方公尺,RPQPMLRLNHLFFFA68CC
士林區,建物,臺北市士林區中山北路六段157巷1~30號,0.0,工,,,1050426,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,92.53999999999999,1,1,1,有,有,有,40000,432,,0.0,0,,RPRNMLRLNHLFFEA48CC
士林區,建物,臺北市士林區中山北路六段195巷1~30號,0.0,住,,,1050503,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970506,199.03,3,2,2,有,有,有,64918,326,,0.0,0,,RPPPMLRLNHLFFEA48CC
中正區,建物,臺北市中正區青島東路1~30號,0.0,商,,,1050429,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0631108,156.41,0,0,0,無,有,無,90000,575,,0.0,0,,RPVNMLRLNHLFFBA58CC
萬華區,建物,臺北市萬華區西寧南路31~60號,0.0,商,,,1050505,土地0建物1車位0,全,5,透天厝,,加強磚造,,576.0,0,0,2,有,無,無,560000,972,,0.0,0,租金:第1-3年每月56萬，第4-6年每月588000,RPUOMLRLNHLFFBA58CC
松山區,建物,臺北市松山區八德路四段241~270號,0.0,住,,,1050515,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680227,78.26,3,2,1,有,無,有,26000,332,,0.0,0,,RPTNMLRLNHLFFDA58CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1050512,土地0建物1車位0,十五層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0951229,51.32,1,1,1,有,有,有,25000,487,,0.0,0,,RPOOMLRLNHLFFDA18CC
松山區,建物,臺北市松山區南京東路四段53巷11弄1~30號,0.0,住,,,1050511,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990105,109.15,2,2,2,有,有,有,70000,641,,0.0,0,,RPROMLRLNHLFFDA48CC
信義區,建物,臺北市信義區基隆路一段121~150號,0.0,其他,,,1050511,土地0建物1車位0,七層,13,其他,住家用,見其他登記事項,0950126,68.33,1,1,1,有,有,有,28000,410,,0.0,0,,RPPPMLRLNHLFFDA38CC
信義區,建物,臺北市信義區信義路五段150巷1~30號,0.0,住,,,1050511,土地0建物1車位0,九層,30,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861024,132.79,3,2,2,有,有,有,51613,389,,0.0,0,,RPQPMLRLNHLFFDA48CC
中山區,建物,臺北市中山區長春路91~120號,0.0,商,,,1050505,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0640626,51.790000000000006,1,1,1,有,有,有,30000,579,,0.0,0,,RPOPMLRLNHLFFCA18CC
內湖區,房地(土地+建物),臺北市內湖區民權東路六段47巷1~30號,25.08,住,,,1050501,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721118,88.80000000000001,3,2,2,有,無,無,22000,248,,0.0,0,,RPQPMLRLNHLFFCA38CC
中山區,建物,臺北市中山區松江路184巷26弄1~30號,0.0,住,,,1050429,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971202,53.879999999999995,2,1,1,有,有,有,40000,742,,0.0,0,,RPSPMLRLNHLFFCA58CC
內湖區,房地(土地+建物)+車位,臺北市內湖區陽光街331~360號,0.0,工,,,1050428,土地0建物1車位2,七層,8,廠辦,工業用,鋼筋混凝土造,0961116,353.56,0,0,0,無,有,無,95000,269,坡道平面,0.0,0,,RPTPMLRLNHLFFCA68CC
中山區,建物,臺北市中山區長春路1~30號,0.0,商,,,1050504,土地0建物1車位0,十一層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990212,46.34,1,1,1,有,有,有,35000,755,,0.0,0,含管理費。,RPQNMLSLNHLFFCA28CC
中山區,建物,臺北市中山區建國北路二段1~30號,0.0,住,,,1050503,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950713,91.25999999999999,2,2,1,有,有,有,50000,548,,0.0,0,,RPRNMLSLNHLFFCA38CC
中山區,建物,臺北市中山區建國北路二段1~30號,0.0,住,,,1050506,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950713,59.739999999999995,1,1,1,有,有,有,40000,670,,0.0,0,,RPSNMLSLNHLFFCA48CC
中山區,建物,臺北市中山區雙城街13巷1~30號,0.0,商,,,1050511,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941207,96.06,2,1,1,有,有,有,45000,468,,0.0,0,租賃期間:9個月又18天,RPVNMLSLNHLFFCA78CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,1050516,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0931117,76.49,3,1,1,有,有,有,50000,654,,0.0,0,,RPWNMLSLNHLFFCA88CC
中山區,建物,臺北市中山區長安東路二段151~180號,0.0,商,,,1050503,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0720406,134.04999999999998,3,2,2,有,有,無,45000,336,,0.0,0,,RPXNMLSLNHLFFCA98CC
信義區,建物,臺北市信義區光復南路451~480號,0.0,商,,,1050504,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760917,144.92000000000002,0,0,0,無,有,無,42000,290,,0.0,0,,RPPNMLSLNHLFFDA28CC
松山區,建物,臺北市松山區寶清街1~30號,0.0,商,,,1050504,土地0建物1車位0,一層,6,店面(店鋪),住家用,鋼筋混凝土造,0630320,104.97,2,1,1,有,有,無,31786,303,,0.0,0,,RPQNMLSLNHLFFDA38CC
大同區,建物,臺北市大同區南京西路25巷31~60號,0.0,商,,,1050505,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970626,99.72999999999999,2,2,1,有,有,有,36225,363,,0.0,0,,RPPNMLSLNHLFFBA08CC
士林區,建物,臺北市士林區忠誠路一段121~150號,0.0,住,,,1050504,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911231,115.97999999999999,2,2,1,有,有,有,70000,604,,0.0,0,含管理費。,RPPNMLSLNHLFFEA38CC
士林區,建物,臺北市士林區士東路2巷1~30號,0.0,住,,,1050507,土地0建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921106,182.41,3,2,2,有,有,有,61000,334,坡道平面,0.0,6000,,RPQNMLSLNHLFFEA48CC
士林區,建物,臺北市士林區承德路四段1巷1~30號,0.0,住,,,1050505,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040715,187.82,3,2,2,有,有,有,55000,293,,0.0,0,,RPRNMLSLNHLFFEA58CC
大安區,建物,臺北市大安區信義路二段31~60號,0.0,商,,,1050503,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950630,54.61,1,1,1,有,有,有,40000,732,,0.0,0,含管理費。,RPPNMLSLNHLFFFA48CC
大安區,建物,臺北市大安區仁愛路四段151巷31~60號,0.0,住,,,1050507,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790420,174.8,3,1,2,有,有,有,53000,303,,0.0,0,,RPQNMLSLNHLFFFA58CC
中正區,建物,臺北市中正區汀州路二段121~150號,10.96,住,,,1050511,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961031,47.89,1,1,1,有,有,有,20000,418,,0.0,0,,RPPNMLTLNHLFFAA08CC
文山區,建物,臺北市文山區景興路238巷1~30號,0.0,商,,,1050516,土地0建物1車位0,一層,9,店面(店鋪),商業用,鋼筋混凝土造,0880716,70.28,1,1,1,有,無,有,20000,285,,0.0,0,,RPPNMLKMNHLFFAA27CC
中正區,建物,臺北市中正區和平西路二段91~120號,0.0,住,,,1050501,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040318,67.34,2,1,1,有,有,無,29074,432,,0.0,0,,RPXNMLKMNHLFFAA08CC
大安區,建物,臺北市大安區仁愛路四段151巷1~30號,0.0,住,,,1050510,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790220,146.35,3,2,2,有,有,有,50000,342,,0.0,0,,RPPNMLKMNHLFFFA77CC
大安區,建物,臺北市大安區信義路四段181~210號,0.0,,,,1050512,土地0建物2車位0,一層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0731003,145.52,0,4,1,有,無,無,170000,1168,,0.0,0,,RPSNMLKMNHLFFFA08CC
大安區,建物,臺北市大安區新生南路三段1~30號,0.0,住,,,1050506,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,,70.08,0,0,0,無,無,無,52500,749,,0.0,0,,RPOOMLKMNHLFFFA77CC
士林區,建物,臺北市士林區天母西路13巷1~30號,0.0,商,,,1050504,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710210,140.54,3,2,2,有,有,有,55000,391,,0.0,0,,RPPNMLKMNHLFFEA67CC
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,,,1050514,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,101.15,2,1,1,有,有,有,49000,484,,0.0,0,,RPUOMLKMNHLFFEA28CC
北投區,車位,臺北市北投區裕民二路61~90號,0.0,商,,,1050517,土地0建物0車位1,,,其他,,,,39.61,0,0,0,有,有,無,4500,,坡道平面,0.0,4500,,RPXOMLKMNHLFFEA58CC
大同區,建物,臺北市大同區承德路一段1~30號,0.0,,,,1050504,土地0建物1車位0,十層,20,辦公商業大樓,商業用,鋼筋混凝土造,0781103,120.02,0,0,0,無,有,無,55000,458,,0.0,0,,RPWNMLKMNHLFFBA08CC
松山區,建物,臺北市松山區南京東路五段151~180號,0.0,,,,1050501,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731106,112.32,3,2,2,有,有,無,34000,303,,0.0,0,,RPUNMLKMNHLFFDA08CC
信義區,建物,臺北市信義區忠孝東路五段1~30號,0.0,,,,1050502,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710227,75.61,3,1,1,有,有,無,30000,397,,0.0,0,,RPWNMLKMNHLFFDA28CC
信義區,建物,臺北市信義區忠孝東路五段451~480號,0.0,商,,,1050513,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941006,52.41,1,2,2,有,有,有,33000,630,,0.0,0,,RPOOMLKMNHLFFDA57CC
松山區,建物,臺北市松山區長安東路二段211~240號,0.0,,,,1050504,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670817,90.56,3,2,2,有,有,有,34000,375,,0.0,0,,RPQOMLKMNHLFFDA77CC
松山區,建物,臺北市松山區南京東路五段151~180號,0.0,商,,,1050516,土地0建物1車位0,一層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0760526,147.49,0,0,0,無,有,無,120000,814,,0.0,0,出租含第二層,RPSOMLKMNHLFFDA97CC
松山區,建物,臺北市松山區八德路四段245巷32弄1~30號,0.0,住,,,1050509,土地0建物1車位0,全,2,透天厝,,加強磚造,,153.18,0,0,0,無,無,無,68000,444,,0.0,0,,RPTOMLKMNHLFFDA08CC
信義區,建物,臺北市信義區信義路五段150巷1~30號,0.0,住,,,1050503,土地0建物1車位0,十層,30,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861024,198.19,1,1,1,有,有,有,28500,144,,0.0,0,,RPVOMLKMNHLFFDA28CC
南港區,建物,臺北市南港區富康街1~30號,0.0,商,,,1050515,土地0建物1車位0,一層,5,店面(店鋪),見使用執照,鋼筋混凝土造,0740516,82.85,0,0,0,無,無,有,22000,266,,0.0,0,,RPOPMLKMNHLFFDA67CC
松山區,建物,臺北市松山區敦化北路222巷31~60號,0.0,住,,,1050513,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720527,129.78,4,2,2,有,有,無,40000,308,,0.0,0,,RPQPMLKMNHLFFDA87CC
信義區,建物,臺北市信義區基隆路一段101巷1~30號,0.0,商,,,1050512,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,132.75,3,1,2,有,有,有,65000,490,,0.0,0,,RPRPMLKMNHLFFDA97CC
信義區,建物,臺北市信義區信義路五段150巷1~30號,0.0,住,,,1050503,土地0建物1車位0,十一層,30,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861024,150.99,1,1,1,有,有,有,21500,142,,0.0,0,,RPSPMLKMNHLFFDA08CC
松山區,建物,臺北市松山區八德路二段361~390號,0.0,,,,1050510,土地0建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,0701218,65.36,2,2,1,有,有,有,28000,428,,0.0,0,,RPQQMLKMNHLFFDA97CC
松山區,建物,臺北市松山區八德路二段331~360號,0.0,,,,1050505,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750819,33.79,0,0,0,無,有,有,19000,562,,0.0,0,,RPRQMLKMNHLFFDA08CC
松山區,建物,臺北市松山區復興南路一段31~60號,0.0,,,,1050502,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701203,127.33,1,1,2,有,有,無,42000,330,,0.0,0,,RPSQMLKMNHLFFDA18CC
中山區,建物,臺北市中山區中山北路二段121巷31~60號,0.0,商,,,1050512,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000128,94.55,1,1,1,有,有,有,40000,423,,0.0,0,租金內含管理費,RPTNMLKMNHLFFCA87CC
中山區,建物,臺北市中山區松江路31~60號,0.0,,,,1050515,土地0建物1車位0,三層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0780406,144.54999999999998,2,1,2,有,有,無,55000,380,,0.0,0,,RPOOMLKMNHLFFCA47CC
中山區,建物,臺北市中山區林森北路121~150號,0.0,商,,,1050503,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660121,41.36,1,0,1,有,有,有,14000,338,,0.0,0,此物件作為辦公室,RPQOMLKMNHLFFCA67CC
中山區,建物,臺北市中山區德惠街91~120號,0.0,住,,,1050509,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630510,65.74,2,1,1,有,無,有,18000,274,,0.0,0,,RPTOMLKMNHLFFCA97CC
內湖區,車位,臺北市內湖區內湖路二段331~360號,41.56,住,,,1050505,土地0建物0車位1,,14,其他,見其他登記事項,鋼筋混凝土造,1031023,41.56,0,0,0,有,有,無,4000,,坡道平面,41.56,4000,,RPRNMLLMNHLFFCA77CC
中山區,建物,臺北市中山區松江路69巷1~30號,0.0,住,,,1050513,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020903,70.5,1,1,1,有,有,有,30000,426,,0.0,0,,RPTNMLLMNHLFFCA97CC
中山區,建物,臺北市中山區民權東路三段60巷1~30號,0.0,住,,,1050516,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0730214,192.81,0,0,0,無,有,無,65000,337,,0.0,0,,RPXNMLLMNHLFFCA38CC
內湖區,房地(土地+建物)+車位,臺北市內湖區洲子街61~90號,0.0,工,,,1050502,土地0建物2車位3,九層,11,廠辦,見其他登記事項,鋼筋混凝土造,0990416,869.48,0,0,0,無,有,無,400000,460,坡道平面,0.0,0,,RPUPMLLMNHLFFCA28CC
松山區,建物,臺北市松山區南京東路五段151~180號,0.0,商,,,1050516,土地0建物3車位0,二層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0760526,332.53,0,0,0,無,有,無,180000,541,,0.0,0,,RPSNMLLMNHLFFDA97CC
信義區,建物,臺北市信義區信義路六段121~150號,0.0,住,,,1050515,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,62.1,2,1,1,有,無,無,22000,354,,0.0,0,,RPWNMLLMNHLFFDA38CC
松山區,房地(土地+建物),臺北市松山區南京東路三段256巷31~60號,159.0,住,,,1050513,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0580930,94.61,3,2,1,有,無,無,26000,275,,0.0,0,,RPXNMLLMNHLFFDA48CC
南港區,建物,臺北市南港區研究院路一段1~30號,0.0,商,,,1050503,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.68,3,0,1,有,有,有,16000,159,,0.0,0,,RPWOMLLMNHLFFDA48CC
信義區,建物,臺北市信義區東興路31~60號,0.0,工,,,1050503,土地0建物1車位0,六層,11,廠辦,工業用,鋼筋混凝土造,0820205,413.58000000000004,0,0,0,無,有,無,157640,381,,0.0,0,,RPQPMLLMNHLFFDA97CC
中正區,建物,臺北市中正區北平西路1~30號,0.0,商,,,1050516,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0690710,91.06,3,2,2,有,有,無,28000,307,,0.0,0,,RPVNMLLMNHLFFBA08CC
大同區,建物,臺北市大同區延平北路二段247巷1~30號,0.0,商,,,1050503,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670204,55.24,2,1,1,有,有,有,11000,199,,0.0,0,,RPROMLLMNHLFFBA77CC
北投區,建物,臺北市北投區泉源路1~30號,0.0,其他,,,1050430,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670104,52.33,2,1,1,有,無,有,12500,239,,0.0,0,,RPWNMLLMNHLFFEA48CC
北投區,建物,臺北市北投區中央北路四段515巷31~60號,0.0,其他,,,1050428,土地0建物1車位0,十二層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1021129,62.87,1,1,1,有,有,有,28000,445,,0.0,0,,RPSOMLLMNHLFFEA18CC
